,record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,genus,species,taxa
25430,30867,6,4,2000,8,DO,M,35.0,50.0,Dipodomys,ordii,Rodent
25431,30869,6,4,2000,8,DO,F,36.0,52.0,Dipodomys,ordii,Rodent
25432,30870,6,4,2000,8,DO,M,37.0,32.0,Dipodomys,ordii,Rodent
25433,30906,7,1,2000,1,DO,F,36.0,53.0,Dipodomys,ordii,Rodent
25434,30921,7,1,2000,12,DO,M,35.0,62.0,Dipodomys,ordii,Rodent
25435,30931,7,1,2000,12,DO,M,36.0,56.0,Dipodomys,ordii,Rodent
25436,30970,7,1,2000,17,DO,M,34.0,51.0,Dipodomys,ordii,Rodent
25437,30981,7,1,2000,24,DO,F,42.0,46.0,Dipodomys,ordii,Rodent
25438,31049,7,2,2000,8,DO,M,36.0,39.0,Dipodomys,ordii,Rodent
25439,31054,7,2,2000,8,DO,F,36.0,50.0,Dipodomys,ordii,Rodent
25440,31112,7,22,2000,12,DO,M,36.0,58.0,Dipodomys,ordii,Rodent
25441,31138,7,22,2000,17,DO,M,34.0,47.0,Dipodomys,ordii,Rodent
25442,31196,8,25,2000,1,DO,M,35.0,51.0,Dipodomys,ordii,Rodent
25443,31221,8,25,2000,12,DO,M,36.0,55.0,Dipodomys,ordii,Rodent
25444,31269,8,25,2000,24,DO,M,36.0,59.0,Dipodomys,ordii,Rodent
25445,31325,8,26,2000,9,DO,M,35.0,46.0,Dipodomys,ordii,Rodent
25446,31334,8,26,2000,8,DO,M,35.0,51.0,Dipodomys,ordii,Rodent
25447,31335,8,26,2000,8,DO,M,36.0,49.0,Dipodomys,ordii,Rodent
25448,31375,9,30,2000,1,DO,M,33.0,50.0,Dipodomys,ordii,Rodent
25449,31397,9,30,2000,12,DO,M,36.0,51.0,Dipodomys,ordii,Rodent
25450,31478,9,31,2000,8,DO,M,36.0,46.0,Dipodomys,ordii,Rodent
25451,31479,9,31,2000,8,DO,M,35.0,51.0,Dipodomys,ordii,Rodent
25452,31480,9,31,2000,8,DO,M,36.0,46.0,Dipodomys,ordii,Rodent
25453,31506,11,25,2000,1,DO,M,35.0,51.0,Dipodomys,ordii,Rodent
25454,31507,11,25,2000,1,DO,,36.0,51.0,Dipodomys,ordii,Rodent
25455,31528,11,25,2000,12,DO,M,35.0,55.0,Dipodomys,ordii,Rodent
25456,31576,11,26,2000,6,DO,F,36.0,50.0,Dipodomys,ordii,Rodent
25457,31591,11,26,2000,8,DO,M,34.0,45.0,Dipodomys,ordii,Rodent
25458,31593,11,26,2000,8,DO,M,34.0,49.0,Dipodomys,ordii,Rodent
25459,31594,11,26,2000,8,DO,F,38.0,49.0,Dipodomys,ordii,Rodent
25460,31616,12,22,2000,1,DO,M,34.0,52.0,Dipodomys,ordii,Rodent
25461,31636,12,22,2000,12,DO,M,35.0,54.0,Dipodomys,ordii,Rodent
25462,31697,12,23,2000,8,DO,M,35.0,47.0,Dipodomys,ordii,Rodent
25463,31698,12,23,2000,8,DO,M,36.0,46.0,Dipodomys,ordii,Rodent
25464,31714,1,21,2001,1,DO,M,34.0,53.0,Dipodomys,ordii,Rodent
25465,31722,1,21,2001,12,DO,M,34.0,54.0,Dipodomys,ordii,Rodent
25466,31748,1,21,2001,7,DO,M,34.0,47.0,Dipodomys,ordii,Rodent
25467,31940,4,21,2001,1,DO,M,35.0,,Dipodomys,ordii,Rodent
25468,31943,4,21,2001,1,DO,F,37.0,68.0,Dipodomys,ordii,Rodent
25469,31950,4,21,2001,12,DO,M,34.0,54.0,Dipodomys,ordii,Rodent
25470,31952,4,21,2001,12,DO,F,34.0,60.0,Dipodomys,ordii,Rodent
25471,31956,4,21,2001,24,DO,F,36.0,76.0,Dipodomys,ordii,Rodent
25472,32015,4,22,2001,8,DO,M,34.0,59.0,Dipodomys,ordii,Rodent
25473,32016,4,22,2001,8,DO,F,36.0,59.0,Dipodomys,ordii,Rodent
25474,32023,4,22,2001,14,DO,F,35.0,52.0,Dipodomys,ordii,Rodent
25475,32038,5,26,2001,1,DO,M,34.0,55.0,Dipodomys,ordii,Rodent
25476,32042,5,26,2001,1,DO,F,37.0,68.0,Dipodomys,ordii,Rodent
25477,32047,5,26,2001,12,DO,M,34.0,49.0,Dipodomys,ordii,Rodent
25478,32048,5,26,2001,12,DO,F,34.0,27.0,Dipodomys,ordii,Rodent
25479,32084,5,26,2001,24,DO,M,27.0,51.0,Dipodomys,ordii,Rodent
25480,32123,5,27,2001,8,DO,F,36.0,59.0,Dipodomys,ordii,Rodent
25481,32132,5,27,2001,14,DO,M,35.0,56.0,Dipodomys,ordii,Rodent
25482,32154,6,25,2001,1,DO,F,36.0,54.0,Dipodomys,ordii,Rodent
25483,32158,6,25,2001,1,DO,M,35.0,26.0,Dipodomys,ordii,Rodent
25484,32171,6,25,2001,12,DO,M,36.0,43.0,Dipodomys,ordii,Rodent
25485,32173,6,25,2001,12,DO,F,35.0,53.0,Dipodomys,ordii,Rodent
25486,32303,7,22,2001,9,DO,M,37.0,,Dipodomys,ordii,Rodent
25487,32312,7,22,2001,8,DO,M,36.0,53.0,Dipodomys,ordii,Rodent
25488,32317,7,22,2001,8,DO,M,36.0,46.0,Dipodomys,ordii,Rodent
25489,32319,7,22,2001,8,DO,F,36.0,61.0,Dipodomys,ordii,Rodent
25490,32321,7,22,2001,8,DO,M,35.0,,Dipodomys,ordii,Rodent
25491,32338,7,22,2001,14,DO,M,38.0,45.0,Dipodomys,ordii,Rodent
25492,32368,8,25,2001,1,DO,F,36.0,50.0,Dipodomys,ordii,Rodent
25493,32374,8,25,2001,1,DO,F,36.0,54.0,Dipodomys,ordii,Rodent
25494,32376,8,25,2001,1,DO,M,37.0,57.0,Dipodomys,ordii,Rodent
25495,32396,8,25,2001,12,DO,M,36.0,58.0,Dipodomys,ordii,Rodent
25496,32401,8,25,2001,12,DO,M,37.0,57.0,Dipodomys,ordii,Rodent
25497,32544,8,26,2001,8,DO,M,35.0,59.0,Dipodomys,ordii,Rodent
25498,32555,8,26,2001,8,DO,F,38.0,64.0,Dipodomys,ordii,Rodent
25499,32592,9,22,2001,1,DO,M,37.0,58.0,Dipodomys,ordii,Rodent
25500,32613,9,22,2001,12,DO,M,36.0,58.0,Dipodomys,ordii,Rodent
25501,32617,9,22,2001,12,DO,M,38.0,60.0,Dipodomys,ordii,Rodent
25502,32704,9,23,2001,3,DO,F,36.0,53.0,Dipodomys,ordii,Rodent
25503,32711,9,23,2001,4,DO,F,37.0,57.0,Dipodomys,ordii,Rodent
25504,32762,9,23,2001,8,DO,M,37.0,53.0,Dipodomys,ordii,Rodent
25505,32764,9,23,2001,8,DO,M,36.0,60.0,Dipodomys,ordii,Rodent
25506,32808,10,13,2001,1,DO,M,36.0,58.0,Dipodomys,ordii,Rodent
25507,32831,10,13,2001,12,DO,M,36.0,52.0,Dipodomys,ordii,Rodent
25508,32835,10,13,2001,12,DO,M,36.0,59.0,Dipodomys,ordii,Rodent
25509,32907,10,14,2001,3,DO,F,35.0,55.0,Dipodomys,ordii,Rodent
25510,32914,10,14,2001,4,DO,M,34.0,37.0,Dipodomys,ordii,Rodent
25511,32920,10,14,2001,4,DO,F,37.0,50.0,Dipodomys,ordii,Rodent
25512,32970,10,14,2001,8,DO,M,35.0,57.0,Dipodomys,ordii,Rodent
25513,32971,10,14,2001,8,DO,M,36.0,53.0,Dipodomys,ordii,Rodent
25514,32972,10,14,2001,8,DO,F,37.0,59.0,Dipodomys,ordii,Rodent
25515,32975,10,14,2001,8,DO,F,36.0,34.0,Dipodomys,ordii,Rodent
25516,32976,10,14,2001,8,DO,M,38.0,55.0,Dipodomys,ordii,Rodent
25517,32980,10,14,2001,8,DO,F,35.0,47.0,Dipodomys,ordii,Rodent
25518,33021,11,17,2001,1,DO,M,37.0,59.0,Dipodomys,ordii,Rodent
25519,33026,11,17,2001,1,DO,F,35.0,33.0,Dipodomys,ordii,Rodent
25520,33030,11,17,2001,2,DO,F,35.0,46.0,Dipodomys,ordii,Rodent
25521,33042,11,17,2001,12,DO,F,36.0,46.0,Dipodomys,ordii,Rodent
25522,33043,11,17,2001,12,DO,F,35.0,54.0,Dipodomys,ordii,Rodent
25523,33045,11,17,2001,12,DO,M,35.0,55.0,Dipodomys,ordii,Rodent
25524,33048,11,17,2001,12,DO,M,37.0,61.0,Dipodomys,ordii,Rodent
25525,33131,11,18,2001,3,DO,F,35.0,51.0,Dipodomys,ordii,Rodent
25526,33133,11,18,2001,4,DO,M,34.0,39.0,Dipodomys,ordii,Rodent
25527,33135,11,18,2001,4,DO,M,35.0,45.0,Dipodomys,ordii,Rodent
25528,33138,11,18,2001,4,DO,M,36.0,,Dipodomys,ordii,Rodent
25529,33139,11,18,2001,4,DO,F,35.0,36.0,Dipodomys,ordii,Rodent
25530,33162,11,18,2001,11,DO,F,35.0,42.0,Dipodomys,ordii,Rodent
25531,33163,11,18,2001,11,DO,M,37.0,51.0,Dipodomys,ordii,Rodent
25532,33185,11,18,2001,8,DO,M,35.0,52.0,Dipodomys,ordii,Rodent
25533,33186,11,18,2001,8,DO,M,37.0,54.0,Dipodomys,ordii,Rodent
25534,33189,11,18,2001,8,DO,F,36.0,42.0,Dipodomys,ordii,Rodent
25535,33190,11,18,2001,8,DO,M,35.0,58.0,Dipodomys,ordii,Rodent
25536,33217,11,18,2001,16,DO,F,34.0,46.0,Dipodomys,ordii,Rodent
25537,33221,12,15,2001,1,DO,M,36.0,59.0,Dipodomys,ordii,Rodent
25538,33222,12,15,2001,1,DO,M,34.0,46.0,Dipodomys,ordii,Rodent
25539,33224,12,15,2001,1,DO,M,35.0,41.0,Dipodomys,ordii,Rodent
25540,33230,12,15,2001,2,DO,M,35.0,45.0,Dipodomys,ordii,Rodent
25541,33233,12,15,2001,2,DO,M,36.0,52.0,Dipodomys,ordii,Rodent
25542,33240,12,15,2001,12,DO,F,37.0,52.0,Dipodomys,ordii,Rodent
25543,33241,12,15,2001,12,DO,M,36.0,60.0,Dipodomys,ordii,Rodent
25544,33243,12,15,2001,12,DO,M,36.0,55.0,Dipodomys,ordii,Rodent
25545,33322,1,12,2002,1,DO,M,37.0,58.0,Dipodomys,ordii,Rodent
25546,33325,1,12,2002,1,DO,M,35.0,29.0,Dipodomys,ordii,Rodent
25547,33330,1,12,2002,2,DO,M,35.0,51.0,Dipodomys,ordii,Rodent
25548,33335,1,12,2002,2,DO,F,36.0,46.0,Dipodomys,ordii,Rodent
25549,33340,1,12,2002,12,DO,M,34.0,24.0,Dipodomys,ordii,Rodent
25550,33342,1,12,2002,12,DO,F,36.0,26.0,Dipodomys,ordii,Rodent
25551,33343,1,12,2002,12,DO,F,37.0,47.0,Dipodomys,ordii,Rodent
25552,33345,1,12,2002,12,DO,M,37.0,55.0,Dipodomys,ordii,Rodent
25553,33398,2,9,2002,1,DO,F,35.0,35.0,Dipodomys,ordii,Rodent
25554,33400,2,9,2002,1,DO,M,37.0,60.0,Dipodomys,ordii,Rodent
25555,33402,2,9,2002,1,DO,M,35.0,40.0,Dipodomys,ordii,Rodent
25556,33406,2,9,2002,2,DO,F,36.0,49.0,Dipodomys,ordii,Rodent
25557,33407,2,9,2002,2,DO,M,35.0,52.0,Dipodomys,ordii,Rodent
25558,33425,2,9,2002,3,DO,F,34.0,51.0,Dipodomys,ordii,Rodent
25559,33431,2,9,2002,3,DO,M,36.0,49.0,Dipodomys,ordii,Rodent
25560,33434,2,9,2002,3,DO,F,36.0,53.0,Dipodomys,ordii,Rodent
25561,33440,2,9,2002,12,DO,F,36.0,52.0,Dipodomys,ordii,Rodent
25562,33441,2,9,2002,12,DO,M,36.0,58.0,Dipodomys,ordii,Rodent
25563,33496,2,10,2002,4,DO,F,34.0,45.0,Dipodomys,ordii,Rodent
25564,33506,2,10,2002,6,DO,F,36.0,53.0,Dipodomys,ordii,Rodent
25565,33507,2,10,2002,6,DO,M,36.0,56.0,Dipodomys,ordii,Rodent
25566,33515,2,10,2002,11,DO,F,35.0,46.0,Dipodomys,ordii,Rodent
25567,33518,2,10,2002,11,DO,M,35.0,55.0,Dipodomys,ordii,Rodent
25568,33524,2,10,2002,8,DO,M,35.0,55.0,Dipodomys,ordii,Rodent
25569,33529,2,10,2002,8,DO,M,38.0,52.0,Dipodomys,ordii,Rodent
25570,33530,2,10,2002,8,DO,F,37.0,60.0,Dipodomys,ordii,Rodent
25571,33532,2,10,2002,8,DO,F,36.0,51.0,Dipodomys,ordii,Rodent
25572,33534,2,10,2002,8,DO,M,37.0,59.0,Dipodomys,ordii,Rodent
25573,33560,2,10,2002,16,DO,F,36.0,51.0,Dipodomys,ordii,Rodent
25574,33562,2,10,2002,10,DO,F,35.0,50.0,Dipodomys,ordii,Rodent
25575,33563,2,10,2002,10,DO,M,34.0,52.0,Dipodomys,ordii,Rodent
25576,33564,2,10,2002,10,DO,M,38.0,51.0,Dipodomys,ordii,Rodent
25577,33567,2,10,2002,7,DO,M,36.0,62.0,Dipodomys,ordii,Rodent
25578,33568,2,10,2002,7,DO,F,37.0,55.0,Dipodomys,ordii,Rodent
25579,33569,2,10,2002,7,DO,F,38.0,47.0,Dipodomys,ordii,Rodent
25580,33570,2,10,2002,7,DO,F,35.0,54.0,Dipodomys,ordii,Rodent
25581,33571,3,13,2002,1,DO,M,35.0,46.0,Dipodomys,ordii,Rodent
25582,33572,3,13,2002,1,DO,M,37.0,52.0,Dipodomys,ordii,Rodent
25583,33575,3,13,2002,1,DO,F,35.0,46.0,Dipodomys,ordii,Rodent
25584,33577,3,13,2002,1,DO,M,37.0,63.0,Dipodomys,ordii,Rodent
25585,33582,3,13,2002,2,DO,M,36.0,56.0,Dipodomys,ordii,Rodent
25586,33587,3,13,2002,2,DO,F,36.0,55.0,Dipodomys,ordii,Rodent
25587,33589,3,13,2002,12,DO,M,36.0,57.0,Dipodomys,ordii,Rodent
25588,33591,3,13,2002,12,DO,F,36.0,63.0,Dipodomys,ordii,Rodent
25589,33592,3,13,2002,12,DO,M,36.0,32.0,Dipodomys,ordii,Rodent
25590,33644,3,14,2002,3,DO,M,36.0,56.0,Dipodomys,ordii,Rodent
25591,33650,3,14,2002,3,DO,M,35.0,53.0,Dipodomys,ordii,Rodent
25592,33655,3,14,2002,4,DO,F,34.0,31.0,Dipodomys,ordii,Rodent
25593,33656,3,14,2002,4,DO,M,34.0,30.0,Dipodomys,ordii,Rodent
25594,33661,3,14,2002,4,DO,F,36.0,46.0,Dipodomys,ordii,Rodent
25595,33663,3,14,2002,4,DO,M,36.0,54.0,Dipodomys,ordii,Rodent
25596,33676,3,14,2002,6,DO,F,37.0,53.0,Dipodomys,ordii,Rodent
25597,33680,3,14,2002,6,DO,M,,,Dipodomys,ordii,Rodent
25598,33681,3,14,2002,6,DO,M,36.0,59.0,Dipodomys,ordii,Rodent
25599,33690,3,14,2002,11,DO,M,35.0,63.0,Dipodomys,ordii,Rodent
25600,33693,3,14,2002,11,DO,M,37.0,54.0,Dipodomys,ordii,Rodent
25601,33694,3,14,2002,11,DO,F,36.0,54.0,Dipodomys,ordii,Rodent
25602,33704,3,14,2002,8,DO,M,38.0,61.0,Dipodomys,ordii,Rodent
25603,33707,3,14,2002,8,DO,F,37.0,58.0,Dipodomys,ordii,Rodent
25604,33709,3,14,2002,8,DO,M,38.0,55.0,Dipodomys,ordii,Rodent
25605,33710,3,14,2002,8,DO,M,35.0,61.0,Dipodomys,ordii,Rodent
25606,33712,3,14,2002,8,DO,F,37.0,53.0,Dipodomys,ordii,Rodent
25607,33736,4,16,2002,1,DO,M,37.0,51.0,Dipodomys,ordii,Rodent
25608,33737,4,16,2002,1,DO,F,35.0,44.0,Dipodomys,ordii,Rodent
25609,33743,4,16,2002,1,DO,M,38.0,58.0,Dipodomys,ordii,Rodent
25610,33747,4,16,2002,1,DO,M,34.0,52.0,Dipodomys,ordii,Rodent
25611,33754,4,16,2002,6,DO,M,34.0,35.0,Dipodomys,ordii,Rodent
25612,33757,4,16,2002,6,DO,M,36.0,56.0,Dipodomys,ordii,Rodent
25613,33759,4,16,2002,6,DO,F,37.0,54.0,Dipodomys,ordii,Rodent
25614,33765,4,16,2002,12,DO,F,37.0,51.0,Dipodomys,ordii,Rodent
25615,33766,4,16,2002,12,DO,M,36.0,48.0,Dipodomys,ordii,Rodent
25616,33767,4,16,2002,12,DO,M,37.0,42.0,Dipodomys,ordii,Rodent
25617,33773,4,16,2002,12,DO,M,36.0,54.0,Dipodomys,ordii,Rodent
25618,33775,4,16,2002,11,DO,M,35.0,34.0,Dipodomys,ordii,Rodent
25619,33776,4,16,2002,11,DO,F,33.0,46.0,Dipodomys,ordii,Rodent
25620,33777,4,16,2002,11,DO,M,35.0,61.0,Dipodomys,ordii,Rodent
25621,33778,4,16,2002,11,DO,M,35.0,34.0,Dipodomys,ordii,Rodent
25622,33781,4,16,2002,11,DO,F,36.0,56.0,Dipodomys,ordii,Rodent
25623,33784,4,16,2002,8,DO,F,36.0,62.0,Dipodomys,ordii,Rodent
25624,33786,4,16,2002,8,DO,M,35.0,53.0,Dipodomys,ordii,Rodent
25625,33789,4,16,2002,8,DO,M,36.0,55.0,Dipodomys,ordii,Rodent
25626,33790,4,16,2002,8,DO,M,35.0,54.0,Dipodomys,ordii,Rodent
25627,33792,4,16,2002,8,DO,M,34.0,62.0,Dipodomys,ordii,Rodent
25628,33800,4,16,2002,8,DO,F,37.0,64.0,Dipodomys,ordii,Rodent
25629,33801,4,16,2002,8,DO,F,37.0,51.0,Dipodomys,ordii,Rodent
25630,33835,4,17,2002,2,DO,F,35.0,38.0,Dipodomys,ordii,Rodent
25631,33836,4,17,2002,2,DO,F,36.0,50.0,Dipodomys,ordii,Rodent
25632,33851,4,17,2002,3,DO,M,36.0,47.0,Dipodomys,ordii,Rodent
25633,33857,4,17,2002,3,DO,M,36.0,53.0,Dipodomys,ordii,Rodent
25634,33859,4,17,2002,3,DO,F,36.0,56.0,Dipodomys,ordii,Rodent
25635,33864,4,17,2002,4,DO,F,35.0,60.0,Dipodomys,ordii,Rodent
25636,33867,4,17,2002,4,DO,M,34.0,30.0,Dipodomys,ordii,Rodent
25637,33868,4,17,2002,4,DO,M,36.0,56.0,Dipodomys,ordii,Rodent
25638,33938,5,15,2002,1,DO,F,36.0,51.0,Dipodomys,ordii,Rodent
25639,33947,5,15,2002,1,DO,M,36.0,37.0,Dipodomys,ordii,Rodent
25640,33949,5,15,2002,1,DO,M,36.0,52.0,Dipodomys,ordii,Rodent
25641,33960,5,15,2002,2,DO,M,37.0,52.0,Dipodomys,ordii,Rodent
25642,33961,5,15,2002,2,DO,F,36.0,,Dipodomys,ordii,Rodent
25643,33967,5,15,2002,12,DO,M,35.0,45.0,Dipodomys,ordii,Rodent
25644,33968,5,15,2002,12,DO,M,35.0,47.0,Dipodomys,ordii,Rodent
25645,33976,5,15,2002,12,DO,F,37.0,63.0,Dipodomys,ordii,Rodent
25646,33980,5,15,2002,12,DO,M,36.0,51.0,Dipodomys,ordii,Rodent
25647,34049,5,16,2002,3,DO,F,35.0,55.0,Dipodomys,ordii,Rodent
25648,34063,5,16,2002,3,DO,M,36.0,52.0,Dipodomys,ordii,Rodent
25649,34065,5,16,2002,3,DO,M,36.0,32.0,Dipodomys,ordii,Rodent
25650,34066,5,16,2002,3,DO,M,37.0,29.0,Dipodomys,ordii,Rodent
25651,34073,5,16,2002,4,DO,M,34.0,,Dipodomys,ordii,Rodent
25652,34075,5,16,2002,4,DO,M,36.0,50.0,Dipodomys,ordii,Rodent
25653,34079,5,16,2002,4,DO,F,36.0,50.0,Dipodomys,ordii,Rodent
25654,34081,5,16,2002,6,DO,M,34.0,55.0,Dipodomys,ordii,Rodent
25655,34083,5,16,2002,6,DO,F,33.0,24.0,Dipodomys,ordii,Rodent
25656,34086,5,16,2002,6,DO,F,36.0,55.0,Dipodomys,ordii,Rodent
25657,34089,5,16,2002,6,DO,M,34.0,44.0,Dipodomys,ordii,Rodent
25658,34097,5,16,2002,6,DO,M,35.0,24.0,Dipodomys,ordii,Rodent
25659,34106,5,16,2002,11,DO,M,37.0,52.0,Dipodomys,ordii,Rodent
25660,34108,5,16,2002,11,DO,M,35.0,37.0,Dipodomys,ordii,Rodent
25661,34109,5,16,2002,11,DO,M,34.0,56.0,Dipodomys,ordii,Rodent
25662,34110,5,16,2002,11,DO,F,32.0,45.0,Dipodomys,ordii,Rodent
25663,34114,5,16,2002,11,DO,F,35.0,37.0,Dipodomys,ordii,Rodent
25664,34130,5,16,2002,8,DO,F,36.0,60.0,Dipodomys,ordii,Rodent
25665,34134,5,16,2002,8,DO,F,35.0,47.0,Dipodomys,ordii,Rodent
25666,34135,5,16,2002,8,DO,M,36.0,49.0,Dipodomys,ordii,Rodent
25667,34142,5,16,2002,8,DO,M,38.0,44.0,Dipodomys,ordii,Rodent
25668,34146,5,16,2002,8,DO,F,36.0,44.0,Dipodomys,ordii,Rodent
25669,34147,5,16,2002,8,DO,M,35.0,57.0,Dipodomys,ordii,Rodent
25670,34176,5,16,2002,16,DO,M,37.0,52.0,Dipodomys,ordii,Rodent
25671,34180,6,15,2002,1,DO,F,34.0,39.0,Dipodomys,ordii,Rodent
25672,34201,6,15,2002,12,DO,F,38.0,47.0,Dipodomys,ordii,Rodent
25673,34204,6,15,2002,12,DO,M,38.0,52.0,Dipodomys,ordii,Rodent
25674,34207,6,15,2002,12,DO,M,36.0,54.0,Dipodomys,ordii,Rodent
25675,34248,6,15,2002,17,DO,M,36.0,50.0,Dipodomys,ordii,Rodent
25676,34288,6,16,2002,3,DO,F,35.0,55.0,Dipodomys,ordii,Rodent
25677,34307,6,16,2002,4,DO,M,35.0,50.0,Dipodomys,ordii,Rodent
25678,34318,6,16,2002,6,DO,M,36.0,43.0,Dipodomys,ordii,Rodent
25679,34325,6,16,2002,6,DO,F,36.0,50.0,Dipodomys,ordii,Rodent
25680,34327,6,16,2002,11,DO,M,33.0,41.0,Dipodomys,ordii,Rodent
25681,34328,6,16,2002,11,DO,M,36.0,49.0,Dipodomys,ordii,Rodent
25682,34331,6,16,2002,11,DO,F,33.0,40.0,Dipodomys,ordii,Rodent
25683,34332,6,16,2002,11,DO,M,36.0,43.0,Dipodomys,ordii,Rodent
25684,34335,6,16,2002,11,DO,F,35.0,44.0,Dipodomys,ordii,Rodent
25685,34350,6,16,2002,8,DO,M,37.0,49.0,Dipodomys,ordii,Rodent
25686,34351,6,16,2002,8,DO,M,35.0,36.0,Dipodomys,ordii,Rodent
25687,34352,6,16,2002,8,DO,F,38.0,48.0,Dipodomys,ordii,Rodent
25688,34355,6,16,2002,8,DO,M,37.0,51.0,Dipodomys,ordii,Rodent
25689,34356,6,16,2002,8,DO,M,35.0,26.0,Dipodomys,ordii,Rodent
25690,34360,6,16,2002,8,DO,M,36.0,55.0,Dipodomys,ordii,Rodent
25691,34361,6,16,2002,8,DO,M,37.0,45.0,Dipodomys,ordii,Rodent
25692,34366,6,16,2002,8,DO,F,36.0,51.0,Dipodomys,ordii,Rodent
25693,34372,6,16,2002,13,DO,F,36.0,41.0,Dipodomys,ordii,Rodent
25694,34411,7,13,2002,1,DO,F,37.0,40.0,Dipodomys,ordii,Rodent
25695,34431,7,13,2002,2,DO,M,36.0,49.0,Dipodomys,ordii,Rodent
25696,34436,7,13,2002,12,DO,M,35.0,52.0,Dipodomys,ordii,Rodent
25697,34437,7,13,2002,12,DO,M,37.0,51.0,Dipodomys,ordii,Rodent
25698,34438,7,13,2002,12,DO,,,,Dipodomys,ordii,Rodent
25699,34449,7,13,2002,12,DO,M,35.0,56.0,Dipodomys,ordii,Rodent
25700,34571,7,14,2002,6,DO,M,37.0,51.0,Dipodomys,ordii,Rodent
25701,34573,7,14,2002,6,DO,M,36.0,39.0,Dipodomys,ordii,Rodent
25702,34582,7,14,2002,11,DO,M,36.0,42.0,Dipodomys,ordii,Rodent
25703,34584,7,14,2002,11,DO,F,34.0,45.0,Dipodomys,ordii,Rodent
25704,34585,7,14,2002,11,DO,M,37.0,52.0,Dipodomys,ordii,Rodent
25705,34587,7,14,2002,11,DO,M,35.0,54.0,Dipodomys,ordii,Rodent
25706,34593,7,14,2002,11,DO,F,35.0,39.0,Dipodomys,ordii,Rodent
25707,34601,7,14,2002,9,DO,F,37.0,47.0,Dipodomys,ordii,Rodent
25708,34611,7,14,2002,8,DO,M,37.0,52.0,Dipodomys,ordii,Rodent
25709,34613,7,14,2002,8,DO,F,36.0,47.0,Dipodomys,ordii,Rodent
25710,34616,7,14,2002,8,DO,M,37.0,47.0,Dipodomys,ordii,Rodent
25711,34618,7,14,2002,8,DO,M,34.0,53.0,Dipodomys,ordii,Rodent
25712,34620,7,14,2002,8,DO,M,36.0,40.0,Dipodomys,ordii,Rodent
25713,34670,9,8,2002,1,DO,F,36.0,51.0,Dipodomys,ordii,Rodent
25714,34675,9,8,2002,12,DO,F,37.0,57.0,Dipodomys,ordii,Rodent
25715,34714,9,10,2002,13,DO,F,35.0,64.0,Dipodomys,ordii,Rodent
25716,34716,9,10,2002,11,DO,F,34.0,62.0,Dipodomys,ordii,Rodent
25717,34732,9,10,2002,8,DO,F,37.0,51.0,Dipodomys,ordii,Rodent
25718,34740,9,10,2002,4,DO,F,37.0,57.0,Dipodomys,ordii,Rodent
25719,34741,9,10,2002,4,DO,M,36.0,53.0,Dipodomys,ordii,Rodent
25720,34758,10,5,2002,1,DO,M,32.0,40.0,Dipodomys,ordii,Rodent
25721,34770,10,5,2002,1,DO,M,35.0,51.0,Dipodomys,ordii,Rodent
25722,34819,10,5,2002,12,DO,F,37.0,54.0,Dipodomys,ordii,Rodent
25723,34823,10,5,2002,12,DO,F,36.0,57.0,Dipodomys,ordii,Rodent
25724,34890,10,6,2002,6,DO,F,35.0,48.0,Dipodomys,ordii,Rodent
25725,34905,10,6,2002,11,DO,M,32.0,32.0,Dipodomys,ordii,Rodent
25726,34906,10,6,2002,11,DO,F,34.0,50.0,Dipodomys,ordii,Rodent
25727,34917,10,6,2002,8,DO,M,33.0,61.0,Dipodomys,ordii,Rodent
25728,34922,10,6,2002,8,DO,F,37.0,56.0,Dipodomys,ordii,Rodent
25729,34924,10,6,2002,8,DO,M,38.0,60.0,Dipodomys,ordii,Rodent
25730,34958,10,6,2002,13,DO,M,39.0,60.0,Dipodomys,ordii,Rodent
25731,34961,10,6,2002,13,DO,F,34.0,64.0,Dipodomys,ordii,Rodent
25732,34981,11,9,2002,1,DO,M,32.0,51.0,Dipodomys,ordii,Rodent
25733,35029,11,9,2002,12,DO,F,36.0,54.0,Dipodomys,ordii,Rodent
25734,35030,11,9,2002,12,DO,M,35.0,38.0,Dipodomys,ordii,Rodent
25735,35079,11,10,2002,6,DO,F,35.0,61.0,Dipodomys,ordii,Rodent
25736,35082,11,10,2002,6,DO,M,34.0,46.0,Dipodomys,ordii,Rodent
25737,35093,11,10,2002,11,DO,M,37.0,62.0,Dipodomys,ordii,Rodent
25738,35096,11,10,2002,11,DO,F,33.0,56.0,Dipodomys,ordii,Rodent
25739,35114,11,10,2002,4,DO,M,34.0,41.0,Dipodomys,ordii,Rodent
25740,35116,11,10,2002,4,DO,M,35.0,40.0,Dipodomys,ordii,Rodent
25741,35118,11,10,2002,4,DO,F,37.0,60.0,Dipodomys,ordii,Rodent
25742,35120,11,10,2002,4,DO,M,36.0,50.0,Dipodomys,ordii,Rodent
25743,35142,11,10,2002,8,DO,M,35.0,62.0,Dipodomys,ordii,Rodent
25744,35144,11,10,2002,8,DO,M,38.0,57.0,Dipodomys,ordii,Rodent
25745,35147,11,10,2002,8,DO,M,39.0,63.0,Dipodomys,ordii,Rodent
25746,35149,11,10,2002,8,DO,M,36.0,43.0,Dipodomys,ordii,Rodent
